Person ID,Partner ID,Gender,Birth Year,Person of Color,Education Level,City of Residence,MSP TechHire Scholarship,Previous Job Title,Pre-training Wage (hourly),Entered Training Date,Training Status,Exit Training Date,Training Type,Classroom or Online,Exit Status,Job Placement Date,Hiring Company,Hiring Job Title,Wage at Initial Hire (hourly),2nd Job Placement Date,2nd Job Company,2nd Job Title,2nd Hire Wage
T-222,7,Female,1970,No,Associates,Eden Prairie,Yes,,,21/11/2016,Graduated,04/02/2017,IT Fundamentals,Online,Enrolled in Additional Training,17/06/2017,Microsoft,Designer,27.15,,,,
T-225,7,Female,1967,Unreported,Graduate and Beyond,Robbinsdale,Yes,Team Member,13.78,01/02/2015,Graduated,10/09/2015,QA,Online,Entered Employment,23/05/2016,Branch Messenger,Temp Developer,25.63,,,,
T-228,7,Male,1993,Unreported,Some College,Minneapolis,No,Team Member,15.66,07/03/2017,Graduated,11/09/2017,UX,Online,Enrolled in Additional Training,01/01/2018,Apple,Junior Developer,26.36,17/01/2019,Bite Squad,Project Manager,25.86
T-235,7,Male,1962,No,Graduate and Beyond,Eden Prairie,No,Employee,12.65,31/12/2016,Graduated,15/05/2017,QA,Classroom,Entered Employment,19/09/2017,Google,Designer,24.48,,,,
T-240,7,Male,1952,No,Some College,Robbinsdale,No,Employee,10.15,13/07/2017,Graduated,10/09/2017,UX,Classroom,Entered Employment,02/01/2018,Apple,Project Manager,24.98,,,,
T-251,7,Unreported,1986,Unreported,Bachelors,Minneapolis,Yes,Support,14.25,24/01/2016,Graduated,14/06/2016,QA,Classroom,Entered Employment,01/12/2016,Nerdery,Junior Designer,28.48,,,,
T-272,7,Male,1969,No,Some College,Edina,No,Representative,15.00,05/09/2015,Graduated,01/03/2016,IT Fundamentals,Online,Entered Employment,20/12/2016,Osborn 370,Project Manager,27.34,,,,
T-280,7,Male,1991,No,Bachelors,Plymouth,No,Contractor,13.37,18/01/2016,Graduated,12/03/2016,UX,Classroom,Entered Employment,19/07/2016,Aftercode,Project Manager,31.12,,,,
T-283,7,Female,1952,No,Associates,Plymouth,Yes,,,25/12/2016,Graduated,21/06/2017,IT Fundamentals,Classroom,Entered Employment,17/02/2018,Osborn 370,IT Support,27.12,,,,
T-284,7,Male,1958,No,Bachelors,Brooklyn Center,No,Support,11.69,27/06/2016,Graduated,16/01/2017,IT Fundamentals,Online,Enrolled in Additional Training,01/06/2017,Great North Labs,Project Manager,27.58,,,,
T-287,7,Male,1950,Unreported,Bachelors,Minneapolis,Yes,Associate,14.19,22/02/2015,Graduated,28/10/2015,QA,Classroom,Entered Employment,05/01/2016,Bind Benefits,Web Developer,31.24,,,,
T-299,7,Female,1959,Yes,Graduate and Beyond,Robbinsdale,Yes,Team Member,9.53,30/08/2016,Withdrew,07/02/2017,UX,Classroom,Entered Employment,07/09/2017,Branch Messenger,Temp Designer,30.90,,,,
T-304,7,Female,1953,Unreported,HS/GED,Plymouth,No,Support,15.22,23/05/2015,Graduated,02/01/2016,UX,Online,Entered Employment,08/03/2016,Bite Squad,Temp Designer,24.15,,,,
T-308,7,Female,1988,Yes,Some College,Eden Prairie,Yes,Representative,14.78,13/01/2015,Graduated,12/05/2015,QA,Online,Entered Employment,10/02/2016,Google,Junior Designer,28.73,,,,
T-310,7,Male,1981,Yes,Graduate and Beyond,Robbinsdale,No,Team Member,11.50,19/11/2017,Graduated,15/07/2018,IT Fundamentals,Classroom,Entered Employment,,,,,,,,
T-311,7,Female,1963,Unreported,Bachelors,Edina,Yes,Cashier,15.51,20/06/2016,Withdrew,09/01/2017,IT Fundamentals,Online,Enrolled in Additional Training,21/06/2017,Osborn 370,Developer,30.68,,,,
T-314,7,Male,1979,No,Some College,Edina,No,,,22/12/2016,Graduated,19/05/2017,UX,Online,Enrolled in Additional Training,05/06/2017,Loup Ventures,Programmer,29.61,,,,
T-327,7,Male,1980,Unreported,Bachelors,Edina,No,Cashier,10.48,16/08/2015,Graduated,13/02/2016,IT Fundamentals,Classroom,Entered Employment,23/12/2016,Google,Junior Engineer,29.79,,,,
T-331,7,Female,1988,No,Associates,St. Paul,No,Cashier,13.61,06/10/2015,Removed,25/01/2016,UX,Classroom,Health/Medical,09/08/2016,Upsie,Temp Developer,25.78,,,,
T-339,7,Unreported,1995,No,Some College,Eden Prairie,No,Cashier,9.92,15/04/2017,Graduated,19/06/2017,UX,Classroom,Enrolled in Additional Training,17/08/2017,Bind Benefits,Temp Developer,26.73,,,,
T-341,7,Unreported,1998,No,Bachelors,Plymouth,Yes,,,28/09/2015,Graduated,26/11/2015,UX,Online,Entered Employment,05/11/2016,Bite Squad,Temp Designer,27.70,,,,
T-342,7,Female,1966,Yes,Some College,Eden Prairie,Yes,Employee,14.53,26/12/2017,Graduated,25/04/2018,QA,Classroom,Enrolled in Additional Training,24/03/2019,Code 42,Junior Developer,29.85,,,,
T-361,7,Female,1983,Yes,Some College,Edina,Yes,Support,12.99,10/07/2016,Graduated,12/03/2017,IT Fundamentals,Classroom,Entered Employment,28/11/2017,Google,Web Developer,26.90,,,,
T-366,7,Female,1963,Yes,Some College,Eden Prairie,No,Contractor,12.87,10/10/2017,In Training,,IT Fundamentals,Classroom,,,,,,,,,
T-368,7,Male,1966,Unreported,Some College,Plymouth,No,Representative,12.47,18/06/2017,Graduated,08/12/2017,QA,Online,Entered Employment,,,,,,,,
T-381,7,Female,1968,Unreported,Some College,Roseville,Yes,Representative,13.14,15/05/2017,Removed,24/10/2017,UX,Online,Entered Military,,,,,,,,
T-382,7,Female,1987,No,Some College,Roseville,No,Employee,12.19,08/05/2017,Graduated,22/07/2017,QA,Online,Entered Employment,11/11/2017,Loup Ventures,Programmer,27.97,,,,
T-389,7,Other,1997,No,HS/GED,Robbinsdale,Yes,Manager,11.56,03/05/2016,Graduated,19/08/2016,IT Fundamentals,Classroom,Entered Employment,02/04/2017,Foodsby,Project Manager,24.20,,,,
T-390,7,Male,1963,No,Some College,Robbinsdale,Yes,,,23/08/2017,Withdrew,16/10/2017,IT Fundamentals,Online,Institutionalized,20/04/2018,Loup Ventures,Designer,29.14,,,,
T-397,7,Male,1973,No,Some College,Robbinsdale,No,Associate,14.73,05/11/2016,Graduated,27/01/2017,IT Fundamentals,Classroom,Entered Employment,01/06/2017,Branch Messenger,Project Manager,28.93,,,,
T-420,7,Male,1963,No,Some College,Edina,No,Employee,15.45,25/08/2017,Graduated,27/05/2018,QA,Online,Entered Employment,19/05/2019,Microsoft,IT Support,31.45,,,,
T-424,7,Male,1956,Unreported,HS/GED,St. Paul,Yes,Temp,10.48,27/10/2017,Graduated,23/01/2018,IT Fundamentals,Classroom,Health/Medical,16/03/2018,Apple,Designer,31.47,,,,
T-441,7,Male,1991,No,Bachelors,Roseville,No,Contractor,14.11,09/05/2015,Graduated,08/02/2016,QA,Online,Entered Employment,02/06/2016,Bright Health,Developer,29.68,,,,
T-442,7,Male,1999,No,Some College,St. Paul,Yes,Employee,13.33,24/06/2017,Graduated,14/12/2017,UX,Classroom,Entered Employment,10/06/2018,Bind Benefits,Junior Developer,24.54,20/04/2019,Osborn 370,Developer,24.80
T-453,7,Male,1955,Yes,Some College,Eden Prairie,No,Temp,14.05,24/09/2015,Graduated,24/12/2015,UX,Classroom,Entered Employment,14/01/2016,Bind Benefits,Designer,24.23,,,,
T-455,7,Unreported,1980,No,Bachelors,Brooklyn Center,No,Support,10.75,30/09/2015,Removed,10/01/2016,UX,Classroom,Enrolled in Additional Training,24/03/2016,Aftercode,Project Manager,28.21,,,,
T-468,7,Male,1980,No,Bachelors,St. Paul,Yes,,,13/03/2016,Graduated,19/05/2016,QA,Classroom,Entered Employment,22/09/2016,Loup Ventures,Temp Developer,27.40,,,,
T-471,7,Male,1962,Unreported,Some College,Roseville,No,Temp,10.93,17/02/2017,Graduated,14/10/2017,IT Fundamentals,Online,Entered Employment,,,,,,,,
T-479,7,Male,1965,No,Graduate and Beyond,Roseville,Yes,Contractor,14.67,16/07/2016,Graduated,15/03/2017,QA,Classroom,Entered Employment,25/02/2018,Bite Squad,Web Developer,30.14,,,,
T-489,7,Female,1973,Unreported,Associates,Robbinsdale,No,Contractor,10.04,16/07/2016,Graduated,08/11/2016,QA,Classroom,Entered Employment,20/07/2017,Loup Ventures,IT Support,25.75,,,,
T-510,7,Male,1987,Unreported,Graduate and Beyond,Eden Prairie,No,Employee,11.12,23/07/2016,Withdrew,01/11/2016,IT Fundamentals,Online,Entered Employment,06/03/2017,Nerdery,Junior Developer,26.58,,,,
T-515,7,Male,1961,Unreported,HS/GED,Plymouth,No,Team Member,10.01,23/02/2017,Graduated,13/08/2017,QA,Online,Entered Employment,20/04/2018,Bite Squad,Junior Engineer,27.82,,,,
T-527,7,Female,1990,No,HS/GED,Edina,Yes,,,30/06/2015,Graduated,17/03/2016,UX,Classroom,Entered Employment,12/12/2016,Great North Labs,IT Support,25.38,,,,
T-528,7,Female,1956,No,Bachelors,Minneapolis,No,Cashier,13.41,19/10/2016,Graduated,14/06/2017,QA,Classroom,Enrolled in Additional Training,11/01/2018,Upsie,Temp Designer,31.16,,,,
T-529,7,Unreported,1967,Unreported,HS/GED,Robbinsdale,No,Representative,12.01,23/03/2015,Graduated,01/10/2015,QA,Online,Enrolled in Additional Training,25/11/2016,Branch Messenger,Web Developer,24.67,,,,
T-540,7,Male,1958,Yes,Graduate and Beyond,Robbinsdale,Yes,Cashier,13.30,15/06/2015,Removed,16/02/2016,IT Fundamentals,Classroom,Entered Military,15/07/2016,Microsoft,Project Manager,24.13,,,,
T-552,7,Other,1967,No,Some College,Brooklyn Center,No,Cashier,13.99,13/04/2017,Removed,19/09/2017,UX,Classroom,Entered Military,06/12/2017,Bright Health,Project Manager,29.51,,,,
T-558,7,Female,1979,Unreported,Associates,Eden Prairie,Yes,Cashier,12.48,14/03/2016,Graduated,06/06/2016,IT Fundamentals,Classroom,Entered Employment,20/03/2017,Branch Messenger,Project Manager,26.93,23/12/2017,Upsie,Designer,24.18
T-572,7,Male,1956,No,Some College,St. Paul,Yes,Contractor,9.84,28/03/2015,Graduated,22/07/2015,QA,Online,Health/Medical,02/08/2015,Branch Messenger,Temp Designer,27.19,,,,
T-577,7,Male,1984,Unreported,Bachelors,St. Paul,No,Temp,15.45,15/02/2017,Graduated,06/06/2017,UX,Classroom,Entered Employment,05/08/2017,Microsoft,IT Support,24.39,,,,
T-592,7,Male,1991,Yes,Some College,Eden Prairie,No,Temp,14.48,13/08/2017,Graduated,07/10/2017,IT Fundamentals,Online,Enrolled in Additional Training,19/01/2018,Osborn 370,Junior Engineer,30.35,,,,
T-595,7,Other,1952,No,HS/GED,Roseville,Yes,Supervisor,10.93,25/08/2017,Withdrew,18/02/2018,IT Fundamentals,Online,Enrolled in Additional Training,28/04/2018,Upsie,Temp Developer,27.37,,,,
T-604,7,Unreported,1988,No,Associates,Minneapolis,Yes,Employee,14.02,25/04/2017,Graduated,03/09/2017,QA,Classroom,Incarcerated,05/03/2018,Foodsby,Web Developer,24.54,,,,
T-612,7,Male,1998,Unreported,Some College,Roseville,No,Support,14.31,11/08/2015,Withdrew,07/04/2016,UX,Online,Entered Employment,04/07/2016,Great North Labs,Developer,26.62,,,,
T-627,7,Male,1990,Yes,Bachelors,St. Paul,No,Manager,9.70,21/04/2015,Graduated,16/12/2015,UX,Online,Entered Employment,05/09/2016,Aftercode,Project Manager,31.91,,,,
T-630,7,Male,1957,No,Some College,Roseville,No,,,12/11/2017,Graduated,08/06/2018,QA,Classroom,Entered Employment,24/05/2019,Apple,IT Support,27.79,,,,
T-638,7,Unreported,1953,Yes,Associates,Minneapolis,No,Employee,10.60,13/11/2017,Graduated,01/07/2018,IT Fundamentals,Classroom,Institutionalized,12/11/2018,Bind Benefits,Developer,30.00,08/09/2019,Bind Benefits,Developer,29.68
T-668,7,Male,1999,Unreported,Associates,Brooklyn Center,No,Manager,11.02,30/07/2015,Graduated,02/03/2016,IT Fundamentals,Online,Entered Employment,25/01/2017,Branch Messenger,Junior Engineer,24.64,,,,
T-672,7,Male,1968,No,Some College,Roseville,Yes,,,16/10/2016,Graduated,24/03/2017,IT Fundamentals,Online,Entered Employment,05/06/2017,Bind Benefits,IT Support,25.09,,,,
T-677,7,Male,1954,No,Bachelors,Plymouth,Yes,Employee,9.46,09/12/2015,Graduated,19/04/2016,QA,Online,Entered Employment,15/04/2017,Aftercode,Junior Developer,27.04,,,,
T-681,7,Female,1997,Unreported,HS/GED,Eden Prairie,No,Associate,15.09,27/10/2015,Graduated,06/03/2016,IT Fundamentals,Online,Entered Employment,06/09/2016,Bright Health,Programmer,28.96,,,,
T-684,7,Male,1972,No,Some College,Robbinsdale,Yes,Team Member,13.49,11/03/2015,Removed,02/06/2015,QA,Online,Entered Employment,11/12/2015,Bind Benefits,Project Manager,29.71,,,,
T-716,7,Male,2001,Unreported,Some College,Edina,No,Manager,15.97,06/11/2016,Graduated,24/05/2017,UX,Classroom,Entered Employment,14/05/2018,Loup Ventures,Project Manager,29.93,,,,
T-724,7,Male,1972,No,Some College,Robbinsdale,Yes,Cashier,9.70,28/12/2016,Graduated,19/07/2017,IT Fundamentals,Classroom,Entered Employment,21/09/2017,Great North Labs,Designer,24.18,,,,
T-731,7,Female,1975,Yes,Some College,Roseville,Yes,Team Member,13.35,09/11/2017,Graduated,05/04/2018,UX,Online,Entered Employment,07/07/2018,Code 42,IT Support,24.06,,,,
T-736,7,Other,1978,Unreported,Bachelors,Brooklyn Center,No,Contractor,10.58,15/01/2016,Graduated,06/09/2016,UX,Classroom,Enrolled in Additional Training,26/10/2017,Bright Health,Developer,30.11,,,,
T-739,7,Male,2000,No,Some College,Minneapolis,No,Contractor,14.96,08/05/2015,Graduated,03/09/2015,IT Fundamentals,Classroom,Entered Employment,17/07/2016,Apple,Junior Engineer,27.91,,,,
T-744,7,Male,1957,Unreported,Associates,Roseville,Yes,Support,12.34,29/07/2015,Graduated,13/03/2016,UX,Classroom,Entered Employment,25/06/2016,Bind Benefits,Temp Developer,27.31,,,,
T-747,7,Male,1998,Yes,HS/GED,Roseville,No,Representative,14.84,05/05/2017,Graduated,11/10/2017,UX,Classroom,Entered Employment,09/02/2018,Upsie,Programmer,24.27,,,,
T-752,7,Male,1958,Yes,Some College,Minneapolis,No,Temp,13.46,31/03/2017,Graduated,15/12/2017,UX,Classroom,Entered Employment,06/03/2018,Merrill Corporation,Developer,25.25,,,,
T-758,7,Male,1978,Yes,Some College,Eden Prairie,Yes,Associate,12.94,22/02/2017,Graduated,09/05/2017,UX,Online,Entered Employment,28/11/2017,Microsoft,Programmer,28.89,,,,
T-761,7,Male,1966,No,Some College,Plymouth,Yes,Associate,15.78,19/01/2016,Withdrew,04/06/2016,QA,Online,Entered Employment,17/02/2017,Bright Health,Web Developer,31.44,,,,
T-766,7,Male,1957,Unreported,HS/GED,Robbinsdale,Yes,Temp,9.75,12/06/2016,Removed,03/08/2016,QA,Classroom,Enrolled in Additional Training,27/07/2017,Upsie,Programmer,31.69,,,,
T-793,7,Male,1973,Yes,Associates,Brooklyn Center,Yes,Employee,12.87,03/04/2017,Withdrew,18/09/2017,UX,Online,Entered Employment,,,,,,,,
T-799,7,Male,1987,Yes,Some College,St. Paul,Yes,Supervisor,13.97,17/01/2017,Graduated,09/07/2017,UX,Classroom,Entered Employment,14/12/2017,Bite Squad,Developer,30.34,,,,
T-804,7,Male,1984,Yes,Some College,St. Paul,Yes,Temp,11.50,16/08/2016,Graduated,22/04/2017,IT Fundamentals,Classroom,Entered Employment,25/10/2017,Upsie,Web Developer,26.05,,,,
T-813,7,Female,1968,Unreported,HS/GED,Roseville,No,Supervisor,14.97,01/05/2017,Graduated,24/09/2017,IT Fundamentals,Online,Entered Employment,24/12/2017,Bite Squad,Project Manager,28.96,27/10/2018,Foodsby,Temp Developer,27.80
T-818,7,Male,1963,Yes,Bachelors,Brooklyn Center,No,Employee,13.58,30/05/2017,Withdrew,16/02/2018,QA,Classroom,Entered Employment,04/12/2018,Merrill Corporation,Developer,24.06,24/08/2019,Merrill Corporation,Developer,31.85
T-849,7,Female,1995,Unreported,Some College,Plymouth,Yes,Contractor,14.15,26/05/2016,Graduated,10/12/2016,UX,Classroom,Entered Employment,05/11/2017,Bright Health,Temp Designer,24.15,,,,
T-851,7,Unreported,1997,Yes,Associates,Robbinsdale,Yes,Support,12.39,21/04/2017,Graduated,22/10/2017,IT Fundamentals,Online,Health/Medical,04/12/2017,Bind Benefits,Temp Designer,27.96,,,,
T-855,7,Male,1982,Unreported,HS/GED,Brooklyn Center,No,Support,12.06,01/06/2017,Removed,06/08/2017,QA,Classroom,Entered Employment,19/06/2018,Great North Labs,Designer,24.07,20/08/2018,Bind Benefits,Programmer,24.14
T-860,7,Female,1994,No,Associates,Edina,Yes,Temp,13.08,15/06/2017,Withdrew,26/08/2017,UX,Classroom,Entered Employment,23/01/2018,Bind Benefits,Project Manager,26.47,,,,
T-861,7,Female,1970,Yes,Bachelors,Edina,Yes,Contractor,14.71,30/07/2017,Graduated,25/04/2018,UX,Classroom,Health/Medical,28/02/2019,Bite Squad,Developer,29.56,,,,
T-879,7,Male,1951,No,HS/GED,Plymouth,Yes,Contractor,13.67,21/01/2015,Graduated,07/10/2015,IT Fundamentals,Online,Institutionalized,18/07/2016,Upsie,Temp Developer,29.83,,,,
T-898,7,Female,2001,Unreported,Graduate and Beyond,Minneapolis,No,Manager,9.12,06/07/2016,Graduated,26/09/2016,QA,Online,Entered Employment,01/02/2017,Merrill Corporation,Project Manager,29.38,,,,
T-899,7,Unreported,1977,No,Some College,Edina,Yes,Temp,11.63,21/12/2015,Graduated,05/03/2016,QA,Classroom,Health/Medical,08/09/2016,Great North Labs,Junior Engineer,28.67,,,,
T-905,7,Male,1971,No,Some College,Robbinsdale,Yes,Temp,13.34,19/01/2016,Removed,02/03/2016,QA,Online,Entered Employment,09/03/2017,Apple,Developer,26.02,25/12/2017,Bite Squad,Junior Developer,31.23
T-906,7,Male,2000,Yes,HS/GED,St. Paul,Yes,Employee,9.95,22/06/2015,Graduated,02/10/2015,UX,Classroom,Entered Employment,12/09/2016,Loup Ventures,Junior Developer,24.55,01/10/2016,Merrill Corporation,Designer,31.06
T-909,7,Male,1962,No,HS/GED,Brooklyn Center,No,Manager,14.45,13/10/2017,Graduated,09/03/2018,UX,Classroom,Entered Employment,26/04/2019,Apple,Project Manager,30.02,27/06/2019,Code 42,Developer,31.76
T-934,7,Female,1952,Yes,Some College,Plymouth,No,Team Member,14.98,28/12/2016,Graduated,26/05/2017,QA,Classroom,Health/Medical,17/02/2018,Bite Squad,Junior Designer,31.26,,,,
T-944,7,Other,1991,No,Associates,Robbinsdale,No,Cashier,9.15,15/01/2017,Graduated,19/09/2017,IT Fundamentals,Online,Enrolled in Additional Training,,,,,,,,
T-953,7,Male,1980,No,Bachelors,St. Paul,Yes,Cashier,12.32,17/11/2015,Graduated,03/04/2016,UX,Classroom,Entered Employment,04/06/2016,Osborn 370,Web Developer,26.95,15/02/2017,Loup Ventures,Project Manager,26.09
T-966,7,Female,1980,Unreported,Some College,Minneapolis,Yes,Support,10.87,27/04/2017,Withdrew,01/10/2017,QA,Online,Health/Medical,08/04/2018,Branch Messenger,Junior Engineer,28.49,,,,
T-971,7,Other,1956,Unreported,Some College,Robbinsdale,Yes,Team Member,11.11,31/08/2015,Graduated,25/12/2015,IT Fundamentals,Classroom,Entered Employment,09/07/2016,Foodsby,IT Support,30.16,,,,
T-995,7,Male,1974,No,Some College,Edina,Yes,Representative,10.22,22/09/2015,Graduated,26/02/2016,QA,Online,Enrolled in Additional Training,15/03/2016,Bright Health,Programmer,30.05,,,,
T-996,7,Female,1991,Yes,Associates,Brooklyn Center,No,Employee,14.67,22/07/2017,Withdrew,19/10/2017,QA,Online,Health/Medical,17/01/2018,Branch Messenger,Temp Developer,27.58,,,,
T-999,7,Male,1961,No,Some College,Edina,No,,,22/03/2015,Graduated,09/07/2015,UX,Online,Health/Medical,10/01/2016,Bright Health,Junior Developer,29.98,,,,
